,num,zipcode,name,latitude,longitude,geohash,geohash_5,geohash_6,population_bucket,population_bucket_label
3995,31.0,19169,Mantiel,40.6190695,-2.6618429,eznp,eznp5,eznp56,"(0, 100]",1
3996,141.0,34100,Mantinos,42.7522973,-4.8412781,ezse,ezse1,ezse1y,"(100, 500]",2
3997,2496.0,46160,Manuel,39.0513265,-0.4909038,eyzw,eyzwh,eyzwhv,"(1000, 5000]",4
3998,345.0,49110,Manzanal de Arriba,41.9914505,-6.4397691,ez7q,ez7qv,ez7qvk,"(100, 500]",2
3999,130.0,49112,Manzanal de los Infantes,42.054973,-6.3828094,ez7r,ez7rn,ez7rnz,"(100, 500]",2
4000,134.0,49111,Manzanal del Barco,41.6353542,-5.9477982,ez7u,ez7ub,ez7ube,"(100, 500]",2
4001,17738.0,13053,Manzanares,38.9962242,-3.3722143,eyvt,eyvtg,eyvtg7,"(10000, 50000]",6
4002,58.0,26094,Manzanares de Rioja,42.3951436,-2.895125,eztc,eztcn,eztcnj,"(0, 100]",1
4003,9247.0,28082,Manzanares el Real,40.7267632,-3.864981,ezjr,ezjr8,ezjr8n,"(5000, 10000]",5
4004,828.0,32044,Manzaneda,42.3098629,-7.2350007,ezdb,ezdbe,ezdbeq,"(500, 1000]",3
4005,382.0,45090,Manzaneque,39.6353039,-3.792974,ezj3,ezj33,ezj33x,"(100, 500]",2
4006,533.0,44143,Manzanera,40.0577849,-0.8302624,ezp7,ezp7v,ezp7vh,"(500, 1000]",3
4007,2119.0,21047,Manzanilla,37.3887479,-6.4316237,eyek,eyekt,eyektw,"(1000, 5000]",4
4008,54.0,47080,Manzanillo,41.586343,-4.189038,ezmh,ezmh8,ezmh8d,"(0, 100]",1
4009,62.0,37180,Manzano,45.9905116,13.3815041,u21t,u21t8,u21t8s,"(0, 100]",1
4010,530.0,48059,Mañaria,43.1383492,-2.6608199,ezwj,ezwj7,ezwj7m,"(500, 1000]",3
4011,436.0,31161,Mañeru,42.6695386,-1.8620743,ezwd,ezwdt,ezwdtx,"(100, 500]",2
4012,1287.0,15044,Mañón,43.736209,-7.7056983,ezf8,ezf8b,ezf8b9,"(1000, 5000]",4
4013,29445.0,7032,Maó,39.8894922,4.2662071,sp54,sp54c,sp54cj,"(10000, 50000]",6
4014,459.0,45091,Maqueda,36.734643,-4.5655322,eysb,eysbb,eysbbp,"(100, 500]",2
4015,168.0,50162,Mara,,,0000,00000,000000,"(100, 500]",2
4016,22293.0,18127,Maracena,37.2076275,-3.633024,eyt7,eyt7t,eyt7tm,"(10000, 50000]",6
4017,225.0,19170,Maranchón,41.0465007,-2.2039908,ezq3,ezq3t,ezq3tb,"(100, 500]",2
4018,112.0,24096,Maraña,43.0501024,-5.1778018,ezsk,ezskf,ezskfj,"(100, 500]",2
4019,49.0,31162,Marañón,42.628671,-2.4391688,ezw6,ezw68,ezw682,"(0, 100]",1
4020,103.0,40903,Marazoleja,40.9608891,-4.3383896,ezkc,ezkcj,ezkcj2,"(100, 500]",2
4021,53.0,40118,Marazuela,40.9798126,-4.3655121,ezkc,ezkch,ezkchs,"(0, 100]",1
4022,150725.0,29069,Marbella,36.508976,-4.88562,eykx,eykx8,eykx8y,"(100000, 250000]",8
4023,593.0,43076,Marçà,41.1281164,0.8021678,sp29,sp29f,sp29fr,"(500, 1000]",3
4024,243.0,10117,Marchagaz,40.2678024,-6.2745815,ez5t,ez5t1,ez5t14,"(100, 500]",2
4025,414.0,18128,Marchal,37.2963627,-3.2021995,eyts,eytsp,eytspj,"(100, 500]",2
4026,8030.0,19171,Marchamalo,40.6688655,-3.2021136,ezjx,ezjxr,ezjxr5,"(5000, 10000]",5
4027,19264.0,41060,Marchena,37.3269051,-5.4161717,eysh,eyshk,eyshkg,"(10000, 50000]",6
4028,2879.0,31163,Marcilla,42.3258784,-1.7380991,ezwb,ezwbb,ezwbb3,"(1000, 5000]",4
4029,48.0,34101,Marcilla de Campos,42.3178263,-4.3959413,ezsb,ezsbe,ezsbez,"(0, 100]",1
4030,107.0,43075,Margalef,41.2854434,0.7537968,sp2d,sp2dc,sp2dc5,"(100, 500]",2
4031,282.0,8242,Marganell,41.640666,1.7900194,sp3k,sp3kb,sp3kbs,"(100, 500]",2
4032,1228.0,4063,María,37.7106208,-2.1644968,eywq,eywqw,eywqw9,"(1000, 5000]",4
4033,6168.0,50163,María de Huerva,41.5381825,-0.9974129,ezrk,ezrk3,ezrk33,"(5000, 10000]",5
4034,2273.0,7035,Maria de la Salut,39.6661106,3.0752319,sp41,sp41t,sp41tu,"(1000, 5000]",4
4035,312.0,16122,Mariana,-20.3781468,-43.4174862,7h3h,7h3hh,7h3hh4,"(100, 500]",2
4036,24034.0,36026,Marín,,,0000,00000,000000,"(10000, 50000]",6
4037,5170.0,39040,Marina de Cudeyo,43.4195639,-3.749259321692027,eztr,eztr4,eztr48,"(5000, 10000]",5
4038,2579.0,41061,Marinaleda,37.3733482,-4.9538606,eysk,eyskx,eyskx7,"(1000, 5000]",4
4039,1942.0,46161,Marines,49.1451519,1.9831777,u09r,u09rt,u09rt4,"(1000, 5000]",4
4040,410.0,21048,Marines,49.1451519,1.9831777,u09r,u09rt,u09rt4,"(100, 500]",2
4041,253.0,45092,Marjaliza,39.5631387,-3.9358027,ezj1,ezj1n,ezj1n6,"(100, 500]",2
4042,5042.0,48060,Markina-Xemein,43.2675586,-2.4974864,ezwn,ezwnp,ezwnph,"(5000, 10000]",5
4043,29.0,5120,Marlín,40.7113678,-4.8295264,ezhx,ezhxd,ezhxd5,"(0, 100]",1
4044,6660.0,23059,Marmolejo,38.044816,-4.170945,eyv0,eyv03,eyv03j,"(5000, 10000]",5
4045,91.0,50902,Marracos,42.0907046,-0.7776508,ezrr,ezrrq,ezrrqq,"(0, 100]",1
4046,38902.0,7036,Marratxí,39.621369349999995,2.7328446354668054,sp1c,sp1cq,sp1cqh,"(10000, 50000]",6
4047,147.0,45093,Marrupe,40.0901761,-4.7942637,ezhs,ezhs4,ezhs4f,"(100, 500]",2
4048,267.0,37181,Martiago,40.4542174,-6.490017,ez5q,ez5qh,ez5qhk,"(100, 500]",2
4049,338.0,5121,Martiherrero,40.6752873,-4.779996,ezhx,ezhx7,ezhx7h,"(100, 500]",2
4050,2643.0,41062,Martín de la Jara,37.1078449,-4.963621,eys7,eys7p,eys7p5,"(1000, 5000]",4
4051,400.0,37183,Martín de Yeltes,40.775789,-6.2912793,ez5x,ez5xb,ez5xbz,"(100, 500]",2
4052,372.0,44144,Martín del Río,40.8444902,-0.8955596,ezr2,ezr27,ezr27e,"(100, 500]",2
4053,236.0,40119,Martín Miguel,40.9510564,-4.2726858,ezkb,ezkby,ezkbyy,"(100, 500]",2
4054,245.0,40120,Martín Muñoz de la Dehesa,41.0653483,-4.6860441,ezk9,ezk9t,ezk9t7,"(100, 500]",2
4055,261.0,40121,Martín Muñoz de las Posadas,40.9943499,-4.5976807,ezk9,ezk9p,ezk9pq,"(100, 500]",2
4056,77.0,37182,Martinamor,40.8067817,-5.6000097,ezk0,ezk00,ezk00s,"(0, 100]",1
4057,117.0,5122,Martínez,40.6299978,-5.3477831,ezhp,ezhpn,ezhpnk,"(100, 500]",2
4058,28684.0,8114,Martorell,41.4769177,1.9283971,sp37,sp37g,sp37gy,"(10000, 50000]",6
4059,4859.0,8115,Martorelles,41.52851,2.2374755,sp3s,sp3s6,sp3s6b,"(1000, 5000]",4
4060,24329.0,23060,Martos,37.7222633,-3.9703241,eytn,eytnt,eytnte,"(10000, 50000]",6
4061,730.0,40122,Marugán,40.8960384,-4.3843027,ezkb,ezkbs,ezkbsh,"(500, 1000]",3
4062,1036.0,48061,Maruri-Jatabe,43.3793511,-2.8689304,ezty,eztyy,eztyy8,"(1000, 5000]",4
4063,45.0,47081,Marzales,41.5873694,-5.1330732,ezkk,ezkke,ezkke4,"(0, 100]",1
4064,556.0,43077,Mas de Barberans,40.7345687,0.3742211,sp0r,sp0r8,sp0r8x,"(500, 1000]",3
4065,1255.0,44145,Mas de las Matas,40.8329637,-0.2421415,ezrb,ezrb6,ezrb63,"(1000, 5000]",4
4066,294.0,17100,Masarac,42.3509939,2.9723618,spd0,spd0g,spd0gt,"(100, 500]",2
4067,414.0,45094,Mascaraque,39.7157293,-3.8124941,ezj3,ezj3c,ezj3cn,"(100, 500]",2
4068,1129.0,43078,Masdenverge,40.7150044,0.5311135,sp0r,sp0rs,sp0rs5,"(1000, 5000]",4
4069,62.0,16123,Masegosa,40.5464824,-2.0257693,eznw,eznw9,eznw9v,"(0, 100]",1
4070,114.0,2047,Masegoso,38.7180307,-2.3158435,eyyk,eyyk7,eyyk72,"(100, 500]",2
4071,57.0,19172,Masegoso de Tajuña,40.825072,-2.6960985,ezq0,ezq04,ezq04x,"(0, 100]",1
4072,2753.0,32045,Maside,42.4248205,-8.0159824,ezd3,ezd33,ezd33e,"(1000, 5000]",4
4073,733.0,8116,Masies de Roda,41.9900725,2.3064465,sp3w,sp3wu,sp3wuk,"(500, 1000]",3
4074,3133.0,8117,Masies de Voltregà,42.0267288,2.2347147,sp3x,sp3x4,sp3x4f,"(1000, 5000]",4
4075,547.0,43079,Masllorenç,41.270168,1.4144917,sp34,sp34b,sp34b1,"(500, 1000]",3
4076,23829.0,8118,Masnou,42.2355446,2.2631993,sp98,sp987,sp9878,"(10000, 50000]",6
4077,285.0,43080,Masó,23.1219194,-82.3802655,dhj7,dhj7t,dhj7t3,"(100, 500]",2
4078,859.0,43081,Maspujols,41.1817965,1.0457853,sp2d,sp2dr,sp2drb,"(500, 1000]",3
4079,9744.0,8119,Masquefa,41.5026351,1.8110722,sp3k,sp3k1,sp3k15,"(5000, 10000]",5
4080,479.0,43082,Masroig,41.1256289,0.7312995,sp29,sp29b,sp29bw,"(100, 500]",2
4081,1696.0,46162,Massalavés,39.1420011,-0.522717,eyzw,eyzws,eyzwsj,"(1000, 5000]",4
4082,589.0,25131,Massalcoreig,41.4591786,0.3596468,sp27,sp27b,sp27b5,"(500, 1000]",3
4083,2587.0,46163,Massalfassar,39.5579365,-0.3258587,ezpc,ezpc0,ezpc09,"(1000, 5000]",4
4084,16223.0,46164,Massamagrell,39.5703995,-0.3302101,ezpc,ezpc0,ezpc07,"(10000, 50000]",6
4085,9929.0,46165,Massanassa,39.4108561,-0.4000846,ezp8,ezp8n,ezp8ny,"(5000, 10000]",5
4086,825.0,17101,Massanes,44.0231,4.11289,spff,spffm,spffmw,"(500, 1000]",3
4087,220.0,25132,Massoteres,41.7970722,1.3103274,sp2v,sp2vv,sp2vvb,"(100, 500]",2
4088,264.0,37184,Masueco,41.2039379,-6.5887606,ez76,ez766,ez766h,"(100, 500]",2
4089,292.0,10118,Mata de Alcántara,39.7171865,-6.8181226,ez51,ez51u,ez51uy,"(100, 500]",2
4090,263.0,40124,Mata de Cuéllar,41.3966648,-4.4717308,ezkg,ezkgd,ezkgd0,"(100, 500]",2
4091,106.0,37186,Mata de Ledesma,41.0003986,-5.9708048,ez7c,ez7c0,ez7c0p,"(100, 500]",2
4092,270.0,44146,Mata de los Olmos,40.8656072,-0.5211404,ezr8,ezr8k,ezr8kp,"(100, 500]",2
4093,179.0,12075,Mata de Morella,40.6164299,-0.2795332,ezpz,ezpz1,ezpz19,"(100, 500]",2
4094,854.0,45095,Mata,-29.5637643,-54.4590898,6f9r,6f9rb,6f9rbf,"(500, 1000]",3
4095,175.0,40123,Matabuena,41.095702,-3.756594,ezm3,ezm3f,ezm3f9,"(100, 500]",2
4096,230.0,24097,Matadeón de los Oteros,42.3376679,-5.3701088,ezs0,ezs0v,ezs0vg,"(100, 500]",2
4097,9752.0,8120,Matadepera,41.6012311,2.0275199,sp3k,sp3kw,sp3kwj,"(5000, 10000]",5
4098,66.0,42110,Matalebreras,41.8414501,-2.0469084,ezqw,ezqw1,ezqw13,"(0, 100]",1
4099,1269.0,24098,Matallana de Torío,42.850923699999996,-5.520048940811338,ezs5,ezs5f,ezs5f2,"(1000, 5000]",4
4100,269.0,42111,Matamala de Almazán,41.50537,-2.6411258,ezqh,ezqh5,ezqh5g,"(100, 500]",2
4101,175.0,24099,Matanza,42.2394861,-5.3764012,ezs0,ezs0m,ezs0m9,"(100, 500]",2
4102,9054.0,38025,Matanza de Acentejo,28.4505127,-16.4523156,eth3,eth3c,eth3ce,"(5000, 10000]",5
4103,1001.0,47082,Matapozuelos,41.4139112,-4.7900363,ezke,ezkee,ezkee5,"(1000, 5000]",4
4104,128956.0,8121,Mataró,41.5398348,2.4448926,sp3s,sp3sr,sp3srd,"(100000, 250000]",8
4105,64.0,19173,Matarrubia,40.8666986,-3.2919721,ezm8,ezm8m,ezm8mp,"(0, 100]",1
4106,78.0,12076,Matet,39.9376751,-0.4686984,ezpe,ezpej,ezpejq,"(0, 100]",1
4107,163.0,49113,Matilla de Arzón,42.1060915,-5.6415868,ez7z,ez7zx,ez7zx9,"(100, 500]",2
4108,99.0,47083,Matilla de los Caños,41.5477912,-4.9678309,ezkk,ezkkq,ezkkqg,"(0, 100]",1
4109,644.0,37187,Matilla de los Caños del Río,40.8250251,-5.9429224,ez7b,ez7b0,ez7b0z,"(500, 1000]",3
4110,36.0,49114,Matilla la Seca,41.579216,-5.5002606,ezkh,ezkhd,ezkhdc,"(0, 100]",1
4111,77.0,40125,Matilla,-20.5138233,-69.3613471,6kqe,6kqem,6kqem9,"(0, 100]",1
4112,103.0,19174,Matillas,40.9524796,-2.8429304,ezmb,ezmbz,ezmbzr,"(100, 500]",2
4113,93.0,26095,Matute,42.2984492,-2.7954527,ezw0,ezw08,ezw08k,"(0, 100]",1
4114,165.0,37188,Maya,30.6393699,117.6110344,wt7w,wt7wk,wt7wk3,"(100, 500]",2
4115,169.0,49115,Mayalde,41.2510629,-5.797501,ez7f,ez7fs,ez7fsj,"(100, 500]",2
4116,1455.0,47084,Mayorga,42.1666301,-5.2626995,ezkr,ezkrb,ezkrbh,"(1000, 5000]",4
4117,487.0,44147,Mazaleón,41.0503605,0.1039187,sp21,sp21d,sp21d2,"(100, 500]",2
4118,1259.0,45096,Mazarambroz,39.694389,-4.0211162,ezj1,ezj1u,ezj1u6,"(1000, 5000]",4
4119,24.0,19175,Mazarete,41.0008772,-2.1590731,ezq3,ezq3n,ezq3nz,"(0, 100]",1
4120,3761.0,15045,Mazaricos,42.9201213,-9.0084897,ez9s,ez9s5,ez9s5j,"(1000, 5000]",4
4121,212.0,34102,Mazariegos,42.0271751,-4.714452,ezkx,ezkxh,ezkxhd,"(100, 500]",2
4122,33700.0,30026,Mazarrón,37.5986534,-1.3138511,eyxj,eyxjf,eyxjfh,"(10000, 50000]",6
4123,2095.0,39041,Mazcuerras,43.29764995,-4.20800853953333,eztn,eztn2,eztn24,"(1000, 5000]",4
4124,260.0,19176,Mazuecos,40.2630912,-3.0115433,ezjv,ezjv5,ezjv53,"(100, 500]",2
4125,90.0,34103,Mazuecos de Valdeginate,42.1680833,-4.840417,ezkx,ezkxc,ezkxcu,"(0, 100]",1
4126,58.0,9206,Mazuela,42.2064052,-3.917864,ezt0,ezt0n,ezt0ng,"(0, 100]",1
4127,5292.0,36027,Meaño,42.4452125,-8.7825181,ez9c,ez9c2,ez9c2n,"(5000, 10000]",5
4128,194.0,9208,Mecerreyes,42.0955345,-3.5741907,ezmr,ezmrq,ezmrqx,"(100, 500]",2
4129,15143.0,28083,Meco,40.553746,-3.3281561,ezjw,ezjws,ezjwsq,"(10000, 50000]",6
4130,2232.0,6080,Medellín,6.2443382,-75.573553,d347,d3478,d34782,"(1000, 5000]",4
4131,457.0,50164,Mediana de Aragón,41.4666749,-0.7074317,ezr7,ezr7z,ezr7zu,"(100, 500]",2
4132,116.0,5123,Mediana de Voltoya,40.6999367,-4.5628709,ezhz,ezhz8,ezhz81,"(100, 500]",2
4133,1161.0,6081,Medina de las Torres,38.3414278,-6.4118371,eyg6,eyg6n,eyg6n5,"(1000, 5000]",4
4134,5856.0,9209,Medina de Pomar,42.9322092,-3.4861165,ezts,ezts0,ezts0x,"(5000, 10000]",5
4135,4493.0,47086,Medina de Rioseco,41.8836792,-5.0433596,ezkq,ezkqm,ezkqm0,"(1000, 5000]",4
4136,20183.0,47085,Medina del Campo,41.3085496,-4.9150256,ezkd,ezkdb,ezkdbp,"(10000, 50000]",6
4137,11739.0,11023,Medina Sidonia,36.4576714,-5.9272725,ey7z,ey7z3,ey7z3h,"(10000, 50000]",6
4138,658.0,42113,Medinaceli,41.1723392,-2.4353741,ezq6,ezq60,ezq60x,"(500, 1000]",3
4139,89.0,5124,Medinilla,40.4399962,-5.61824,ezhn,ezhn0,ezhn01,"(0, 100]",1
4140,7663.0,39042,Medio Cudeyo,43.380690200000004,-3.7624661487619235,eztq,eztqf,eztqf3,"(5000, 10000]",5
4141,2517.0,8122,Mediona,41.47739425,1.635018453270908,sp35,sp35v,sp35vn,"(1000, 5000]",4
4142,68.0,19177,Medranda,40.9828433,-2.9375868,ezmc,ezmcj,ezmcjh,"(0, 100]",1
4143,339.0,26096,Medrano,42.3828173,-2.5538784,ezw1,ezw1j,ezw1jg,"(100, 500]",2
4144,434.0,47087,Megeces,41.4069474,-4.5670892,ezkg,ezkg8,ezkg81,"(100, 500]",2
4145,36.0,19178,Megina,40.6392228,-1.87022,eznx,eznxj,eznxjq,"(0, 100]",1
4146,1742.0,27029,Meira,43.2135737,-7.2936633,ezdv,ezdvf,ezdvf4,"(1000, 5000]",4
4147,4735.0,36028,Meis,36.1485617,29.5897107,swmj,swmj9,swmj9k,"(1000, 5000]",4
4148,1354.0,45097,Mejorada,40.009882,-4.8848863,ezhe,ezhe8,ezhe8g,"(1000, 5000]",4
4149,23897.0,28084,Mejorada del Campo,40.3971785,-3.4896068,ezjt,ezjtb,ezjtbd,"(10000, 50000]",6
4150,116.0,47088,Melgar de Abajo,42.2432398,-5.1421583,ezs2,ezs26,ezs26f,"(100, 500]",2
4151,168.0,47089,Melgar de Arriba,42.2679286,-5.0948712,ezs2,ezs2k,ezs2kn,"(100, 500]",2
4152,1535.0,9211,Melgar de Fernamental,42.4036374,-4.2469137,ezsc,ezscp,ezscpr,"(1000, 5000]",4
4153,344.0,49116,Melgar de Tera,41.965762,-6.0141347,ez7w,ez7wx,ez7wxp,"(100, 500]",2
4154,255.0,34104,Melgar de Yuso,42.2530925,-4.2533643,ezsb,ezsbr,ezsbr5,"(100, 500]",2
4155,10881.0,46166,Meliana,39.528475,-0.3488606,ezpb,ezpbb,ezpbb5,"(10000, 50000]",6
4156,714.0,31164,Mélida,42.3593658,-1.5474177,ezwb,ezwbu,ezwbuz,"(500, 1000]",3
4157,7438.0,15046,Melide,42.9317416,-8.0239432,ezdk,ezdk1,ezdk1r,"(5000, 10000]",5
4158,85170.0,52001,Melilla,35.2918698,-2.9409026,eymb,eymbv,eymbv0,"(50000, 100000]",7
4159,1137.0,32046,Melón,42.2589852,-8.2137609,ezd0,ezd0m,ezd0mj,"(1000, 5000]",4
4160,62.0,40126,Melque de Cercos,41.0511694,-4.4693488,ezkc,ezkcd,ezkcd3,"(0, 100]",1
4161,39.0,40127,Membibre de la Hoz,41.4478832,-4.097202,ezm5,ezm5f,ezm5fc,"(0, 100]",1
4162,104.0,37189,Membribe de la Sierra,40.6903863,-5.8063282,ez5z,ez5z7,ez5z7z,"(100, 500]",2
4163,5904.0,13054,Membrilla,38.9724781,-3.3464983,eyvt,eyvte,eyvtey,"(5000, 10000]",5
4164,117.0,19179,Membrillera,40.947242,-2.9781838,ezmb,ezmbu,ezmbun,"(100, 500]",2
4165,591.0,10119,Membrío,39.5268442,-7.0543476,ez4b,ez4bz,ez4bz7,"(500, 1000]",3
4166,774.0,25134,Menàrguens,41.7300771,0.7438658,sp2t,sp2t2,sp2t2u,"(500, 1000]",3
4167,2513.0,45098,Menasalbas,39.6410143,-4.2836557,ezhc,ezhcw,ezhcw8,"(1000, 5000]",4
4168,1977.0,20901,Mendaro,43.2525004,-2.3858392,ezwq,ezwq1,ezwq19,"(1000, 5000]",4
4169,393.0,48062,Mendata,43.2811957,-2.6437276,ezwn,ezwn5,ezwn5z,"(100, 500]",2
4170,3560.0,31165,Mendavia,42.4443874,-2.2002884,ezw3,ezw3m,ezw3my,"(1000, 5000]",4
4171,297.0,31166,Mendaza,42.6418273,-2.2359737,ezw6,ezw6t,ezw6t4,"(100, 500]",2
4172,425.0,48063,Mendexa,43.3465692,-2.4867026,ezwn,ezwnx,ezwnx7,"(100, 500]",2
4173,1124.0,31167,Mendigorria,42.6262078,-1.8340213,ezwd,ezwdq,ezwdqr,"(1000, 5000]",4
4174,104.0,34106,Meneses de Campos,41.9413966,-4.9190728,ezkw,ezkw8,ezkw85,"(100, 500]",2
4175,485.0,6082,Mengabril,38.9355665,-5.9335008,eygv,eygv8,eygv8b,"(100, 500]",2
4176,61.0,5125,Mengamuñoz,40.5009847,-4.9986341,ezhq,ezhqq,ezhqqk,"(0, 100]",1
4177,9965.0,23061,Mengíbar,37.9679944,-3.8087732,eytr,eytrc,eytrcr,"(5000, 10000]",5
4178,5722.0,45099,Méntrida,40.2379032,-4.1945535,ezjh,ezjhb,ezjhbt,"(5000, 10000]",5
4179,751.0,48064,Meñaka,43.3627405,-2.8023477,ezwn,ezwn8,ezwn8j,"(500, 1000]",3
4180,2294.0,50165,Mequinenza,41.37405,0.302638,sp25,sp25q,sp25qg,"(1000, 5000]",4
4181,111.0,17099,Meranges,42.4460663,1.7870102,sp93,sp932,sp932x,"(100, 500]",2
4182,1966.0,32047,Merca,1.6530383,44.775966682523844,sbrc,sbrc6,sbrc6u,"(1000, 5000]",4
4183,5676.0,7037,Mercadal,40.0075893,4.1124562,sp4g,sp4gt,sp4gte,"(5000, 10000]",5
4184,59324.0,6083,Mérida,38.9174665,-6.3443977,eygm,eygmr,eygmrs,"(50000, 100000]",7
4185,268.0,9213,Merindad de Cuesta-Urria,42.85802295,-3.437835276083905,ezte,eztec,eztecf,"(100, 500]",2
4186,733.0,9214,Merindad de Montija,43.0636672,-3.486806624530568,ezts,eztsb,eztsbx,"(500, 1000]",3
4187,1392.0,9906,Merindad de Río Ubierna,42.5511918,-3.664740084315581,ezt6,ezt6h,ezt6hd,"(1000, 5000]",4
4188,404.0,9215,Merindad de Sotoscueva,43.037453299999996,-3.628700879344042,eztk,eztkv,eztkv6,"(100, 500]",2
4189,413.0,9216,Merindad de Valdeporres,43.01241355,-3.770688741262005,eztk,eztkd,eztkdn,"(100, 500]",2
4190,386.0,9217,Merindad de Valdivielso,42.8247133,-3.5466528568388522,ezt7,ezt7x,ezt7xk,"(100, 500]",2
4191,2212.0,39043,Meruelo,43.4442752,-3.582411776463331,eztr,eztrn,eztrnk,"(1000, 5000]",4
4192,157.0,10120,Mesas de Ibor,39.7553972,-5.5462458,ezh4,ezh41,ezh41v,"(100, 500]",2
4193,2296.0,16124,Mesas,41.9713783,-0.1823045,ezry,ezryg,ezrygb,"(1000, 5000]",4
4194,57.0,5126,Mesegar de Corneja,40.5014247,-5.3016483,ezhn,ezhnr,ezhnrm,"(0, 100]",1
4195,203.0,45100,Mesegar de Tajo,39.9253874,-4.5020573,ezhg,ezhg1,ezhg1s,"(100, 500]",2
4196,2457.0,15047,Mesía,43.1034876,-8.2273808,ezdj,ezdjh,ezdjhy,"(1000, 5000]",4
4197,272.0,50166,Mesones de Isuela,41.5512727,-1.5384613,ezqu,ezquk,ezquku,"(100, 500]",2
4198,644.0,13055,Mestanza,38.5751666,-4.0699752,eyv5,eyv57,eyv57q,"(500, 1000]",3
4199,284.0,31168,Metauten,42.6765029,-2.1289658,ezw6,ezw6z,ezw6z9,"(100, 500]",2
4200,232.0,50167,Mezalocha,41.4263542,-1.0829597,ezr5,ezr5x,ezr5xm,"(100, 500]",2
4201,84.0,44148,Mezquita de Jarque,40.7209505,-0.8667062,ezpr,ezprs,ezprsm,"(0, 100]",1
4202,1005.0,32048,Mezquita,35.2957667,-2.945107516703687,eymb,eymbu,eymbuc,"(1000, 5000]",4
4203,9458.0,10121,Miajadas,39.1501902,-5.9090558,eygy,eygy9,eygy9x,"(5000, 10000]",5
4204,28.0,50168,Mianos,42.583813,-0.9540922,ezx6,ezx66,ezx662,"(0, 100]",1
4205,438.0,49117,Micereces de Tera,41.9886738,-5.8712632,ez7y,ez7yf,ez7yf7,"(100, 500]",2
4206,72.0,34107,Micieces de Ojeda,42.6908491,-4.4622322,ezsf,ezsff,ezsff7,"(0, 100]",1
4207,424.0,50169,Miedes de Aragón,41.2574212,-1.4915584,ezqf,ezqfw,ezqfwn,"(100, 500]",2
4208,54.0,19181,Miedes de Atienza,41.2672096,-2.9635623,ezmf,ezmfu,ezmfu8,"(0, 100]",1
4209,5123.0,39044,Miengo,43.4306997,-4.0000308,eztp,eztph,eztphf,"(5000, 10000]",5
4210,391.0,39045,Miera,43.2754402,-3.7126373,eztq,eztq5,eztq5w,"(100, 500]",2
4211,341.0,17105,Mieres,43.2488161,-5.7722468,ezey,ezeyh,ezeyh9,"(100, 500]",2
4212,36574.0,33037,Mieres,43.2488161,-5.7722468,ezey,ezeyh,ezeyh9,"(10000, 50000]",6
4213,38.0,19182,Mierla,45.2645626,26.1214909,u849,u849d,u849d2,"(0, 100]",1
4214,180.0,37190,Mieza,41.1629627,-6.6902782,ez74,ez74p,ez74pv,"(100, 500]",2
4215,1507.0,7902,Migjorn Gran,39.9452014,4.0492342,sp4g,sp4gh,sp4ghp,"(1000, 5000]",4
4216,4791.0,45101,Miguel Esteban,39.5260507,-3.076188,ezjb,ezjbc,ezjbcg,"(1000, 5000]",4
4217,130.0,40128,Migueláñez,41.1217211,-4.3642121,ezkc,ezkcu,ezkcut,"(100, 500]",2
4218,15744.0,13056,Miguelturra,38.9648147,-3.8898604,eyvj,eyvjx,eyvjxm,"(10000, 50000]",6
4219,726.0,5127,Mijares,40.2958062,-4.8369086,ezht,ezht1,ezht1z,"(500, 1000]",3
4220,89502.0,29070,Mijas,36.5957471,-4.6375188,eys8,eys8n,eys8nq,"(50000, 100000]",7
4221,189.0,43083,Milà,45.4641943,9.1896346,u0nd,u0nd9,u0nd9h,"(100, 500]",2
4222,3505.0,31169,Milagro,42.2418183,-1.7628016,ezw8,ezw8r,ezw8rc,"(1000, 5000]",4
4223,433.0,9218,Milagros,41.5752405,-3.6980329,ezmk,ezmke,ezmkeb,"(100, 500]",2
4224,95.0,37191,Milano,45.4641943,9.1896346,u0nd,u0nd9,u0nd9h,"(0, 100]",1
4225,110.0,19184,Millana,40.5074841,-2.5709533,eznn,eznnm,eznnmq,"(100, 500]",2
4226,247.0,10122,Millanes,39.8489525,-5.5808021,ezh4,ezh49,ezh49n,"(100, 500]",2
4227,339.0,46167,Millares,39.2375388,-0.7736084,eyzr,eyzrn,eyzrnq,"(100, 500]",2
4228,243.0,3086,Millena,38.7305669,-0.3638185,eyzs,eyzsr,eyzsrd,"(100, 500]",2
4229,204.0,49118,Milles de la Polvorosa,41.9231714,-5.7329641,ez7y,ez7ym,ez7ymx,"(100, 500]",2
4230,70.0,19183,Milmarcos,41.0866191,-1.8764588,ezq9,ezq9t,ezq9tr,"(0, 100]",1
4231,3738.0,21049,Minas de Riotinto,37.6934573,-6.5957844,eyeq,eyeq3,eyeq3v,"(1000, 5000]",4
4232,1442.0,2048,Minaya,39.2698449,-2.3212493,eyyr,eyyr7,eyyr7h,"(1000, 5000]",4
4233,2268.0,16125,Minglanilla,39.5346515,-1.5944266,eznb,eznbg,eznbgt,"(1000, 5000]",4
4234,385.0,5128,Mingorría,40.7515298,-4.665265,ezhx,ezhxv,ezhxvf,"(100, 500]",2
4235,6624.0,15048,Miño,43.3580564,-8.1811287,ezdn,ezdnt,ezdntv,"(5000, 10000]",5
